"","n_three_level_gender_mimimean","n_three_level_gender_mixedmean","n_three_level_gender_oneonemean","coef_gender_composition_two_eff_sib0mean","coef_gender_composition_two_eff_se_sib0mean","coef_gender_composition_two_eff_t_sib0mean","coef_gender_composition_two_eff_p_sib0mean","coef_gender_composition_two_eff_sib2mean","coef_gender_composition_two_eff_se_sib2mean","coef_gender_composition_two_eff_t_sib2mean","coef_gender_composition_two_eff_p_sib2mean","coef_con_diffxgender_composition_two_eff_sib2mean","coef_con_diffxgender_composition_two_eff_se_sib2mean","coef_con_diffxgender_composition_two_eff_t_sib2mean","coef_con_diffxgender_composition_two_eff_p_sib2mean"
"99",127.302,255.396,127.302,-3.0207742478929,0.626518747705498,-4.83762450227305,0.000745959564528892,-3.01083543354342,0.615392064728415,-4.90219653781578,0.00053844325227457,0.0729576481030345,0.0166372313254132,4.38875365098559,0.00683706081531074
"100",7.481,15.038,7.481,-3.0886569583138,1.33227289445676,-2.41547744460322,0.108063247401447,-3.13836718294025,1.33734907028921,-2.44544102892085,0.107704541668126,0.0403389105927959,0.0779183317844353,0.517251160773437,0.404506072244551
"101",29.952,60.096,29.952,-3.11154011005286,0.637557089597281,-4.92517830264256,0.00113862205804032,-3.11554052966567,0.634939899683521,-4.94752291478481,0.000916078869054821,0.0409624654408015,0.0354953966703377,1.15558176243825,0.313814033848746
"102",127.597,254.806,127.597,-3.10729372818404,0.305239333734951,-10.2028871159487,1.60274103834067e-13,-3.10165311890173,0.303293063005384,-10.2468901486231,6.65632274036805e-14,0.0446509999594279,0.0169127439980331,2.63571568478461,0.0927516863901385
"103",7.423,15.154,7.423,-3.68627049514258,1.80252230342757,-2.14353030139589,0.145145520762445,-3.66388029136641,1.80874553771816,-2.1176254187237,0.151876093936917,0.0472676243501254,0.0812570430986571,0.596123006212591,0.396419137276275
"104",29.981,60.038,29.981,-3.699544228178,0.856583249655908,-4.36278497057393,0.00357299165212071,-3.64274308553936,0.854166541595284,-4.30415907264024,0.00387340033113788,0.047385274625703,0.0370229238685018,1.28267509932034,0.294782636611832
"105",127.287,255.426,127.287,-3.71198700358699,0.408917525347372,-9.10015328904537,1.18209454348888e-10,-3.64888609448748,0.406841861892664,-8.98826821511767,1.51489213785341e-10,0.0479075483101382,0.017526752113166,2.73393769705668,0.0763413047289213
"106",7.511,14.978,7.511,-5.5669221357545,3.89494175502851,-1.52706324696397,0.254654709680741,-5.22099515089237,3.95807356906877,-1.4041674633452,0.286958485564866,0.0537713112795835,0.0838681449684437,0.662178964981437,0.417847757945579
"107",30.043,59.914,30.043,-5.81897050445038,1.80134116804964,-3.26936960189579,0.0286881631783663,-5.5135336794595,1.8079520734704,-3.07838292207271,0.0349726900397411,0.0512904384340241,0.0381324303569425,1.35065210584083,0.285958607440355
"108",127.868,254.264,127.868,-5.84998997263131,0.859879253542178,-6.82586719704763,1.4547527035336e-06,-5.54146321374414,0.859522335275619,-6.46478767134052,3.71923750284444e-06,0.0533971403778717,0.0180991817403125,2.95177870716443,0.0568300765526466
"109",7.48,15.04,7.48,0.00997998524155906,0.255188708871362,0.030464110641239,0.499344657204158,0.00275409478578736,0.411587827597903,0.00817392223408984,0.524362310293478,0.000495560508557432,0.0307184122899521,0.0177223350698421,0.479341387626591
"110",29.976,60.048,29.976,0.00542647769664719,0.120389999049057,0.0469883806000607,0.516722606668844,-0.000609872925400908,0.185797227217397,-0.000496097132938684,0.520336914121597,0.000541579073248011,0.0133103159968903,0.0385754003509968,0.463565764561194
"111",127.302,255.396,127.302,-0.000193636423985627,0.0578798384818073,-0.00306171883170416,0.497914637942738,-7.0401313475517e-05,0.0886695778139873,-0.002317760568813,0.497192188060148,4.3782651047278e-06,0.00628811308192046,-0.00014338483557723,0.463122468194223
"112",7.539,14.922,7.539,0.000128971209333676,0.253683280939413,-0.0011979924467913,0.514820134889699,-0.00588063628624062,0.409674955672252,-0.00955359124393839,0.537860108149125,0.0001864260009436,0.0305083485611576,0.0196953859981471,0.478001581825721
"113",29.891,60.218,29.891,0.00185717964937547,0.120858708699844,0.0159952246926218,0.505394535466913,-0.00177922414900396,0.186682481246472,-0.0100434363140153,0.530090441809845,0.000370843238106646,0.0133603265342552,0.0240668198345009,0.481567518346688
"114",127.479,255.042,127.479,-0.0001559263608532,0.0578860578559631,-0.00469625857432535,0.499115980319221,0.00117141884806418,0.0887893696055621,0.010627214597558,0.513682493753962,-0.000116743925954597,0.00630256574544266,-0.017504275029659,0.475064953656973
"115",7.441,15.118,7.441,-0.0145177673441529,0.255045484094313,-0.0535611945343939,0.497221784819305,-0.00213257724859506,0.406738471032118,-0.0143487680229347,0.531097777984857,-0.00121899395300575,0.0303721768362113,-0.0295404420354485,0.48696887954224
"116",29.972,60.056,29.972,-0.00179249587197149,0.121098721299495,-0.0128512607010108,0.50541572794446,-0.00663099199265191,0.187136722057249,-0.0365752333175805,0.518505262668688,0.000482143350267842,0.0134189625579264,0.0380692592949767,0.479055881932462
"117",127.556,254.888,127.556,0.00174254995447167,0.0578924903466668,0.030743842786143,0.483100913891458,-0.00267462506357513,0.0887965359984415,-0.0302641845270995,0.504458902430497,0.000416799462652153,0.00631051100107818,0.0671092868038128,0.472995224401098
